model,N,effect,replicate,lambda_emp,lambda_sd_emp,lambda_mu_perm,lambda_s_perm,lambda_z,lambda_p_one_sided,detect_lambda,eig1_obs,eig1_thr97,eig1_p,detect_pca
mixture,100,0.004,47,1.041583766554675,0.01063849151077621,1.0255126644963126,0.01048462469769963,1.4752584390260461,0.07007153774183394,0,1.4357193679535256,1.495356200082903,,0
mixture,100,0.004,48,1.028867824225471,0.010167357392660994,1.0252920465868534,0.008431798202952553,0.3457967351034748,0.36474773949065253,0,1.4176583948215347,1.495356200082903,,0
mixture,100,0.004,49,1.019165691456945,0.011504291510375849,1.0267689773807516,0.011541718668590294,-0.6448807529625767,0.7404977672727883,0,1.4056997805229918,1.495356200082903,,0
mixture,100,0.006,0,1.0398980047404147,0.012636560767765053,1.0284273462629214,0.010330237668850929,0.8929398767282803,0.18594468539171105,0,1.6078443750811853,1.495356200082903,,1
mixture,100,0.006,1,1.0270245225708403,0.010075669703136229,1.0296632183597825,0.009655181410956974,-0.25607516406167086,0.6010536005245275,0,1.6164806398323743,1.495356200082903,,1
mixture,100,0.006,2,1.0212741488865507,0.00917364868123544,1.0223386551150122,0.010482914531265559,-0.11242737714304064,0.544757725444144,0,1.6087415724244676,1.495356200082903,,1
mixture,100,0.006,3,1.025832805495062,0.012101502036024323,1.0249056697980736,0.009081959362903931,0.0755567775819476,0.46988586230573404,0,1.6174212273765949,1.495356200082903,,1
mixture,100,0.006,4,1.0404747707695787,0.010859774143628436,1.0276794569754135,0.010648020134107514,1.1508936289617446,0.12488799957691343,0,1.5857640471505685,1.495356200082903,,1
mixture,100,0.006,5,1.0231124215631668,0.010313444051600057,1.0282404958037665,0.01207534604526761,-0.48101058013744696,0.6847455104053384,0,1.594383417150671,1.495356200082903,,1
mixture,100,0.006,6,1.0517484148376948,0.011061953751131823,1.0266201314584131,0.009315143119437316,2.232365142845266,0.012795419821196252,1,1.6103283354749007,1.495356200082903,,1
mixture,100,0.006,7,1.0250406614345238,0.011148026070226611,1.0305899329490293,0.009186231955921154,-0.4895398842386758,0.6877702375871838,0,1.5756617976780019,1.495356200082903,,1
mixture,100,0.006,8,1.0172527395850202,0.010959964524314572,1.0235202094923732,0.009998489152682468,-0.5603122070944349,0.712366748756526,0,1.59338584499166,1.495356200082903,,1
mixture,100,0.006,9,1.039375836111716,0.00943527086302099,1.0216515294814326,0.010701977222994496,1.820863806293784,0.03431378108972871,1,1.6030715535222413,1.495356200082903,,1
mixture,100,0.006,10,1.034789124180975,0.012350758553065354,1.026410948465352,0.009798439166395216,0.6679247481234356,0.2520908145310765,0,1.5950977606526286,1.495356200082903,,1
mixture,100,0.006,11,1.051277959201493,0.011005570437723588,1.0232025015899744,0.010761499553813373,2.492147033124105,0.006348673132040017,1,1.6139350619181747,1.495356200082903,,1
mixture,100,0.006,12,1.0194043943817588,0.01085041984750806,1.0276537029592783,0.01283342594386014,-0.7350046740934624,0.7688316762455437,0,1.6260572866639926,1.495356200082903,,1
mixture,100,0.006,13,1.041964837918545,0.010630958214358832,1.0305742193843086,0.00968106671575395,1.0499116560821247,0.14687936600678453,0,1.5851380889975588,1.495356200082903,,1
mixture,100,0.006,14,1.0360950499880068,0.009913250898630151,1.0261740618353894,0.010892970508087019,0.9718737507585862,0.16555667996307044,0,1.6197256911508369,1.495356200082903,,1
mixture,100,0.006,15,1.0408291744159186,0.010422756361489,1.0264786705540616,0.011864809188707007,1.3342955055615964,0.09105351499223979,0,1.5703550171994505,1.495356200082903,,1
mixture,100,0.006,16,1.037260305824489,0.01315801610275716,1.024536078829465,0.010148765121579903,0.9529631898221984,0.17030436081680556,0,1.5828168458267453,1.495356200082903,,1
mixture,100,0.006,17,1.0294470178238802,0.01200628139044035,1.0232784488458189,0.008618010889611576,0.5072858657644228,0.3059771272234806,0,1.5777676741494362,1.495356200082903,,1
mixture,100,0.006,18,1.022475511230081,0.010901568707654722,1.028177404267689,0.007347669691892842,-0.517193425390493,0.6974894294461756,0,1.5600679521696428,1.495356200082903,,1
mixture,100,0.006,19,1.0197751289236607,0.010754798031422111,1.02736273952157,0.01529813086286258,-0.672319994615502,0.7493099982712575,0,1.6044233258220197,1.495356200082903,,1
mixture,100,0.006,20,1.03258188965929,0.010216108181891973,1.0259186335933164,0.009268011041751642,0.6392111225803649,0.26134279869172916,0,1.6173251384486043,1.495356200082903,,1
mixture,100,0.006,21,1.042932699022672,0.010009381844589025,1.0307542637171918,0.011626303177464868,1.17762948255607,0.11947217543582478,0,1.5989159638655055,1.495356200082903,,1
mixture,100,0.006,22,1.0445524649377878,0.009841147750348033,1.0293364064755468,0.009843524900550064,1.5088871865242752,0.06566380743767841,0,1.57199666906497,1.495356200082903,,1
mixture,100,0.006,23,1.0311584400774967,0.008919202278667215,1.0291267772656143,0.008634061807558033,0.2226294038480651,0.4119119748791331,0,1.5699813122802362,1.495356200082903,,1
mixture,100,0.006,24,1.0416003048937383,0.010991310377674361,1.0272260790837584,0.011538037369812385,1.2731765019921633,0.101477708447405,0,1.6347945259232333,1.495356200082903,,1
mixture,100,0.006,25,1.0220761698529925,0.010477750319932493,1.026149343827735,0.010442620035454273,-0.37943684406160755,0.6478182525576026,0,1.609834963370642,1.495356200082903,,1
mixture,100,0.006,26,1.035633921326038,0.010080776109218688,1.0290983573073231,0.011375368972653706,0.6286172595548027,0.26479982904961674,0,1.6076415621405693,1.495356200082903,,1
mixture,100,0.006,27,1.0255276283106123,0.010992181522060229,1.022531726157927,0.010684016094247403,0.2663308609538228,0.39499220375847255,0,1.588606050470024,1.495356200082903,,1
mixture,100,0.006,28,1.0218423342108152,0.010255976047991828,1.0261057020823046,0.009506597744186635,-0.4070445490751695,0.6580123655749119,0,1.6017072957722138,1.495356200082903,,1
mixture,100,0.006,29,1.0363427526476874,0.011138134039016477,1.0273552355281124,0.011712012423469784,0.7854931202543243,0.2160822512115046,0,1.6038251650033208,1.495356200082903,,1
mixture,100,0.006,30,1.017658049316943,0.010522844600975169,1.0233913936821115,0.012076507148734041,-0.5277471309655366,0.7011625718428525,0,1.5974905940715745,1.495356200082903,,1
mixture,100,0.006,31,1.0371173954416872,0.011009648236219393,1.024798821645963,0.009906692327070829,1.096905819272045,0.13634128231707676,0,1.5892755227384097,1.495356200082903,,1
mixture,100,0.006,32,1.0353164955536809,0.010654557814248136,1.0257539318601014,0.010134778367721446,0.8778711776219997,0.1900068160732502,0,1.5619423186530552,1.495356200082903,,1
mixture,100,0.006,33,1.0341370469237756,0.011991796671922338,1.0224504975405455,0.010588993865228179,0.9560864278285127,0.16951428556963122,0,1.6026140767391774,1.495356200082903,,1
mixture,100,0.006,34,1.0435581360369401,0.012657629507946825,1.0282163696473827,0.011893032918870668,1.1861598926438897,0.11777958089976526,0,1.597926187493954,1.495356200082903,,1
